#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_5120000_subClassOf_NEMO_0000093                                  78        2343                1              6358.00        6              6256.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_5231000_subClassOf_NEMO_9466000                                  79        2343                2              10092.00       17             9980.00             170            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_5608000_subClassOf_NEMO_0000093                                  80        2343                1              6249.00        6              6153.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_5672000_subClassOf_NEMO_5231000                                  81        2343                2              9402.00        20             9284.00             69             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_5705000_subClassOf_NEMO_9958000                                  82        2343                2              8508.00        18             8392.00             415            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_5828000_subClassOf_NEMO_0000093                                  83        2343                1              6230.00        9              6130.00             -16            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_5832000_subClassOf_NEMO_0000093                                  84        2343                1              6757.00        9              6656.00             59             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_5860000_subClassOf_NEMO_0000093                                  85        2343                1              6308.00        5              6206.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_6465000_subClassOf_NEMO_0000093                                  86        2343                1              6193.00        6              6093.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_6713000_subClassOf_NEMO_0000093                                  87        2343                1              6278.00        9              6178.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_6790000_subClassOf_NEMO_0000093                                  88        2343                1              6021.00        5              5921.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7346000_subClassOf_NEMO_0895000                                  89        2343                2              10379.00       15             10264.00            202            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7346000_subClassOf_NEMO_4521000                                  90        2343                1              6711.00        7              6611.00             59             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7346000_subClassOf_NEMO_4965000                                  91        2343                1              6341.00        7              6242.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7346000_subClassOf_NEMO_7890000                                  92        2343                1              6225.00        6              6125.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7346000_subClassOf_NEMO_8515000                                  93        2343                1              6231.00        9              6128.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7445000_subClassOf_NEMO_0000093                                  94        2343                1              6564.00        9              6461.00             59             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7480000_subClassOf_NEMO_0000093                                  95        2343                1              6096.00        5              5995.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7546000_subClassOf_NEMO_0000093                                  96        2343                1              6179.00        9              6080.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7622000_subClassOf_NEMO_0000093                                  97        2343                1              6688.00        6              6587.00             59             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7636000_subClassOf_NEMO_0000093                                  98        2343                1              6155.00        5              6054.00             -21            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7759000_subClassOf_NEMO_9718000                                  99        2343                2              10937.00       19             10822.00            273            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7890000_subClassOf_NEMO_9466000                                  100       2343                8              122270.00      316            121926.00           623            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_7925000_subClassOf_NEMO_0000093                                  101       2343                1              6346.00        9              6246.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_8239000_subClassOf_NEMO_0000093                                  102       2343                1              6141.00        9              6042.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_8443000_subClassOf_NEMO_2618000                                  103       2343                2              9846.00        20             9733.00             100            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_8515000_subClassOf_NEMO_9466000                                  104       2343                8              116773.00      306            116425.00           448            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_8528000_subClassOf_NEMO_3948000                                  105       2343                1              8299.00        7              8201.00             442            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_8529000_subClassOf_NEMO_9466000                                  106       2343                2              10225.00       14             10111.00            181            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_8547000_subClassOf_NEMO_9718000                                  107       2343                2              10038.00       20             9926.00             150            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_8640000_subClassOf_NEMO_8529000                                  108       2343                2              9446.00        18             9328.00             39             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_9213000_subClassOf_NEMO_0000093                                  109       2343                1              6305.00        9              6203.00             -21            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_9570000_subClassOf_NEMO_2618000                                  110       2343                2              9280.00        19             9153.00             9              
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_9718000_subClassOf_NEMO_9466000                                  111       2343                2              10401.00       17             10288.00            211            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
